00NEGS0129SINACOR 01292018011620180116                                                                                                                                                                  
010310210VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310400VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010020160CPETRB69     OPCNORPETROLEO BRAPN   19,00000000100000000000002700129    11:57 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010033840CPETRB69     OPCNORPETROLEO BRAPN   19,00000000002000000000002700308    12:38 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010033830CPETRB69     OPCNORPETROLEO BRAPN   19,00000000025000000000002700003    12:38 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010069220VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010069280VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010309820VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010309900VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010008010CFESA4       VISNORCIA FERRO LIPN      N1000000003500000000254500735    11:58             00000000BRFESAACNPR5000000000100000000000         00000             11003017100000000              1 N
010309910VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310040VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010147510CBBDC4       VISNORBCO BRADESCOPN      N1000000006000000000359900120    17:12             00000000BRBBDCACNPR8000000000100000000000         00000             11003017100000000              1 N
010147590CBBDC4       VISNORBCO BRADESCOPN      N1000000013000000000359900008    17:12             00000000BRBBDCACNPR8000000000100000000000         00000             11003017100000000              1 N
010121380CCSNA3       VISNORCIA SIDERURGON        000000002000000000106100077    17:22             00000000BRCSNAACNOR6000000000100000000000         00000             11003017100000000              1 N
010121400CCSNA3       VISNORCIA SIDERURGON        000000028000000000106100120    17:22             00000000BRCSNAACNOR6000000000100000000000         00000             11003017100000000              1 N
010310080VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100003    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310170VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310190VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310310VPETR4       VISNORPETROLEO BRAPN        000000004000000000177100072    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310320VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310340VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310350VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310410VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010069240VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
